,DATE,ANDAMAN&NICOBARISLANDS,ARUNACHALPRADESH,ASSAM,BIHAR,CHANDIGARH,CHHATTISGARH,DADRA&NAGARHAVELI,DAMAN&DIU,DELHI,GOA,GUJARAT,HARYANA,HIMACHALPRADESH,JHARKHAND,KARNATAKA,KERALA,LAKSHADWEEP,MADHYAPRADESH,MAHARASHTRA,MANIPUR,MEGHALAYA,MIZORAM,NAGALAND,ODISHA,PUDUCHERRY,PUNJAB,RAJASTHAN,SIKKIM,TAMILNADU,TRIPURA,UTTARPRADESH,UTTARAKHAND,WESTBENGAL,ANDHRAPRADESH,JAMMUANDKASHMIR
58,2020-05-12,9.404761904761903,0.0,-1.3888888888888915,58.86456608865073,34.252141743829725,-21.42857142857143,-3.3333333333333335,0.0,19.57183719060714,0.0,8.721015373406352,60.122473605659316,24.444444444444446,43.53318903318903,38.029173699550924,43.2031491899913,0.0,64.87635326434369,15.859295606005825,0.0,-18.888888888888893,0.0,0.0,38.58886373149003,-13.333333333333334,58.20198029437392,7.047890702081844,0.0,15.035528341002532,12.081310846016727,7.492222318594775,-27.500000000000004,19.592893086693838,4.652042586632721,18.06072996627058
59,2020-05-13,9.404761904761903,0.0,-1.3888888888888915,57.428668652753295,33.14103063271861,-21.42857142857143,-3.3333333333333335,0.0,22.51929203461371,0.0,8.739431579667862,60.989140272325976,21.52777777777778,41.715007215007205,39.82811549849271,48.99262287420183,0.0,64.64418079336527,16.430631352780168,0.0,-18.888888888888893,0.0,0.0,50.558560701187005,-13.333333333333334,59.10288119527482,10.81600664411083,0.0,17.405174523497877,10.414644179350061,10.657667984040442,-20.833333333333332,19.80501429881505,3.750403242370424,20.363760269300887
60,2020-05-14,9.404761904761903,0.0,-1.5,59.50074072482538,29.807697299385275,-21.42857142857143,-3.3333333333333335,0.0,26.424308048718647,0.0,7.063607403843687,60.73273001591573,38.19444444444444,57.04834054834054,39.684324648819505,48.7704006519796,0.0,61.01295907390824,16.72602255578007,0.0,-15.555555555555555,0.0,0.0,38.31433627874474,-6.666666666666667,58.32510341749705,10.344378836168744,0.0,19.278061202727528,10.414644179350061,11.230717629430512,-17.5,15.246609740410491,4.015852680572673,20.428737527260594
61,2020-05-15,9.404761904761903,0.0,-0.07142857142857224,58.63117550743406,29.807697299385275,-1.4285714285714297,-3.3333333333333335,0.0,28.314609366986065,-3.3333333333333335,5.604284833410005,55.532730015915725,32.638888888888886,56.962870462870455,43.02681549131035,50.40501603659498,0.0,58.068969365111954,17.731653763398675,-3.3333333333333335,-15.555555555555555,0.0,0.0,39.93125170163032,-10.0,56.58267917507281,11.599622753224962,0.0,18.42843045052046,7.081310846016728,12.36770020023661,-15.277777777777779,16.447456685359068,6.51667443464409,19.178737527260598
62,2020-05-16,9.404761904761903,0.0,-0.07142857142857224,66.73575067083276,29.807697299385275,-4.206349206349206,-3.3333333333333335,0.0,19.59304073953508,-3.3333333333333335,11.283121885472207,52.47717446036017,35.972222222222214,56.12953712953713,38.450156452408756,29.36334936992832,0.0,58.091096138507766,17.103015144568197,-3.3333333333333335,-13.333333333333334,0.0,0.0,36.59791836829699,-10.0,22.693790286183923,12.35079646214515,0.0,19.89904246442619,7.081310846016728,13.579169734286792,-11.111111111111112,18.402253096677224,4.750117647110376,29.149752020014212
63,2020-05-17,9.404761904761903,0.0,8.817460317460318,69.39405788086411,29.807697299385275,55.793650793650805,-3.3333333333333335,0.0,19.20245793401635,-0.6666666666666666,9.039688779080503,52.376164359350064,35.972222222222214,49.46287046287046,39.46867497092727,33.12958313616208,0.0,59.13428500470548,20.57082227135153,-6.666666666666667,-10.0,0.0,0.0,36.59791836829699,-13.333333333333334,22.737080329473972,10.198569971890487,0.0,16.89778460279097,3.141916906622788,14.900183712017188,-14.074074074074074,16.885344884116837,1.0426962220651237,27.729998933594462
64,2020-05-18,6.071428571428571,0.0,11.734126984126984,70.1452315897843,29.807697299385275,54.312169312169324,-3.3333333333333335,0.0,12.310495943023447,-0.6666666666666666,6.728520833641458,51.234860011523985,51.52777777777778,51.12953712953712,43.57473557698787,26.701011707590656,0.0,61.6505841769273,14.335095812041772,-6.666666666666667,-10.0,0.0,0.0,35.02282679320542,-13.333333333333334,20.223852816246456,10.250012036319566,0.0,16.777153408216115,-0.19141642671054532,7.636282564620894,-2.962962962962962,17.29238558818724,3.2977670219120436,30.33368556953916
65,2020-05-19,7.738095238095238,0.0,17.73412698412698,39.91869437295581,26.80769729938528,52.64550264550265,-3.3333333333333335,0.0,15.913305787067515,-1.0370370370370372,5.909604918258713,51.234860011523985,52.19444444444444,37.79620379620379,47.7915705938229,26.413655385751575,0.0,64.41665770387038,12.16288108891076,-6.666666666666667,-6.666666666666667,0.0,0.0,42.10616012653875,-13.333333333333334,23.35791078726095,10.474055752166562,0.0,13.912903230533102,-0.19141642671054532,11.918056740012092,6.203703703703701,18.00312821857273,2.6569649294970477,27.880855380859916
66,2020-05-20,7.738095238095238,0.0,16.861111111111107,43.17563881740027,30.141030632718614,58.64550264550266,-3.3333333333333335,0.0,17.10966942343115,-2.7037037037037037,7.488054888941294,53.73486001152398,78.8611111111111,42.712870462870455,39.29045202559022,23.080322052418243,0.0,16.346788708237206,12.81534560096016,16.666666666666668,-6.666666666666667,0.0,0.0,41.19112744680019,-16.0,23.479122908473066,9.578405874081795,0.0,16.147630067004126,-3.5247497600438824,12.263726521943557,6.203703703703701,17.25521750239797,2.7666640714542536,33.100635600640125
67,2020-05-21,7.738095238095238,0.0,15.893369175627239,43.36332478672963,44.58547507716306,58.64550264550266,-3.3333333333333335,0.0,17.468835850013303,-4.37037037037037,6.530631718668159,44.654400241409036,83.30555555555557,43.744616494616494,44.55302803443488,15.85809983019602,0.0,16.52057788202638,12.484000299713388,13.333333333333334,-10.0,0.0,0.0,42.206373462046194,-19.333333333333332,29.03467846402862,8.32710535387371,0.0,13.73753898434113,-3.5247497600438824,10.743837441813513,10.425925925925927,13.369836249362518,2.181553622780403,32.90115040115493
