ODISHA,KERALA,{'weight': 1236}
ODISHA,TAMIL NADU,{'weight': 180045}
ODISHA,PUDUCHERRY,{'weight': 844}
ODISHA,DELHI NCT,{'weight': 25871}
CHHATTISGARH,MADHYA PRADESH,{'weight': 762592}
CHHATTISGARH,GUJARAT,{'weight': 33266}
CHHATTISGARH,MAHARASHTRA,{'weight': 343421}
CHHATTISGARH,ANDHRA PRADESH,{'weight': 167076}
CHHATTISGARH,KARNATAKA,{'weight': 26}
CHHATTISGARH,KERALA,{'weight': 12942}
CHHATTISGARH,TAMIL NADU,{'weight': 22668}
CHHATTISGARH,DELHI NCT,{'weight': 43317}
CHHATTISGARH,JAMMU AND KASHMIR,{'weight': 1430}
MADHYA PRADESH,GUJARAT,{'weight': 653555}
MADHYA PRADESH,MAHARASHTRA,{'weight': 1750637}
MADHYA PRADESH,ANDHRA PRADESH,{'weight': 101446}
MADHYA PRADESH,KARNATAKA,{'weight': 28295}
MADHYA PRADESH,GOA,{'weight': 644}
MADHYA PRADESH,KERALA,{'weight': 18405}
MADHYA PRADESH,TAMIL NADU,{'weight': 51837}
MADHYA PRADESH,DELHI NCT,{'weight': 515593}
MADHYA PRADESH,JAMMU AND KASHMIR,{'weight': 609}
GUJARAT,MAHARASHTRA,{'weight': 3514457}
GUJARAT,ANDHRA PRADESH,{'weight': 53289}
GUJARAT,KARNATAKA,{'weight': 74839}
GUJARAT,GOA,{'weight': 4341}
GUJARAT,KERALA,{'weight': 45015}
GUJARAT,TAMIL NADU,{'weight': 42556}
GUJARAT,DELHI NCT,{'weight': 69440}
GUJARAT,JAMMU AND KASHMIR,{'weight': 5133}
MAHARASHTRA,ANDHRA PRADESH,{'weight': 2080807}
MAHARASHTRA,KARNATAKA,{'weight': 873619}
MAHARASHTRA,GOA,{'weight': 1504713}
MAHARASHTRA,KERALA,{'weight': 114866}
MAHARASHTRA,TAMIL NADU,{'weight': 333282}
MAHARASHTRA,PUDUCHERRY,{'weight': 111}
MAHARASHTRA,DELHI NCT,{'weight': 134969}
MAHARASHTRA,JAMMU AND KASHMIR,{'weight': 2144}
ANDHRA PRADESH,KARNATAKA,{'weight': 1200151}
