,From,To,Per run_Weight,Date_S,Date_E,Week_Count,Week_String
14274,RAJASTHAN,UTTAR PRADESH,669.9348149372446,,,  M          ,1
14275,RAJASTHAN,JHARKHAND,139.39814184035907,,,  M          ,1
14276,RAJASTHAN,WEST BENGAL,415.2332813484249,,,  M          ,1
14277,MADHYA PRADESH,UTTAR PRADESH,202.10955617342242,,,  M          ,1
14278,MADHYA PRADESH,JHARKHAND,42.05438492011182,,,  M          ,1
14279,MADHYA PRADESH,WEST BENGAL,125.26982078043723,,,  M          ,1
14280,UTTAR PRADESH,JHARKHAND,219.17504103224016,,,  M          ,1
14281,UTTAR PRADESH,WEST BENGAL,652.8693300784267,,,  M          ,1
14282,JHARKHAND,WEST BENGAL,400.6275677927111,,,  M          ,1
14283,WEST BENGAL,JHARKHAND,146.73097090436434,,,        T    ,1
14284,WEST BENGAL,UTTAR PRADESH,705.1757257349417,,,        T    ,1
14285,WEST BENGAL,MADHYA PRADESH,388.86726787720534,,,        T    ,1
14286,WEST BENGAL,RAJASTHAN,353.22603548348866,,,        T    ,1
14287,JHARKHAND,UTTAR PRADESH,71.49404624510926,,,        T    ,1
14288,JHARKHAND,MADHYA PRADESH,39.42520058223357,,,        T    ,1
14289,JHARKHAND,RAJASTHAN,35.81172407702153,,,        T    ,1
14290,UTTAR PRADESH,MADHYA PRADESH,406.9858209270177,,,        T    ,1
14291,UTTAR PRADESH,RAJASTHAN,369.6839510530332,,,        T    ,1
14292,MADHYA PRADESH,RAJASTHAN,835.2782893864565,,,        T    ,1
14293,RAJASTHAN,MADHYA PRADESH,331.7772364945292,,,  M   W   F  ,3
14294,RAJASTHAN,GUJARAT,397.46281694664634,,,  M   W   F  ,3
14295,RAJASTHAN,MAHARASHTRA,860.7599465588245,,,  M   W   F  ,3
14296,MADHYA PRADESH,GUJARAT,104.80585699188542,,,  M   W   F  ,3
14297,MADHYA PRADESH,MAHARASHTRA,226.97137950264377,,,  M   W   F  ,3
14298,GUJARAT,MAHARASHTRA,502.2686739385318,,,  M   W   F  ,3
14299,MAHARASHTRA,GUJARAT,613.1967921499155,,,    T   T   S,3
14300,MAHARASHTRA,MADHYA PRADESH,511.85853984957464,,,    T   T   S,3
14301,MAHARASHTRA,RAJASTHAN,464.94466800050986,,,    T   T   S,3
14302,GUJARAT,MADHYA PRADESH,321.32369360366624,,,    T   T   S,3
14303,GUJARAT,RAJASTHAN,291.87309854624925,,,    T   T   S,3
14304,MADHYA PRADESH,RAJASTHAN,833.1822334532409,,,    T   T   S,3
14305,RAJASTHAN,MADHYA PRADESH,248.4999024248041,,,          F  ,1
14306,RAJASTHAN,GUJARAT,297.69815516067825,,,          F  ,1
14307,RAJASTHAN,MAHARASHTRA,644.7059629257432,,,          F  ,1
14308,RAJASTHAN,GOA,13.604697217448715,,,          F  ,1
14309,RAJASTHAN,KARNATAKA,287.5731796289195,,,          F  ,1
14310,RAJASTHAN,KERALA,187.91810264240627,,,          F  ,1
14311,MADHYA PRADESH,GUJARAT,51.67862903731776,,,          F  ,1
14312,MADHYA PRADESH,MAHARASHTRA,111.91712047460818,,,          F  ,1
14313,MADHYA PRADESH,GOA,2.361694516669371,,,          F  ,1
14314,MADHYA PRADESH,KARNATAKA,49.92099350801707,,,          F  ,1
14315,MADHYA PRADESH,KERALA,32.621464888191724,,,          F  ,1
14316,GUJARAT,MAHARASHTRA,198.6637062912342,,,          F  ,1
14317,GUJARAT,GOA,4.19223603877184,,,          F  ,1
14318,GUJARAT,KARNATAKA,88.61458863475137,,,          F  ,1
14319,GUJARAT,KERALA,57.906253233238566,,,          F  ,1
14320,MAHARASHTRA,GOA,26.572264084376755,,,          F  ,1
14321,MAHARASHTRA,KARNATAKA,561.678834195809,,,          F  ,1
14322,MAHARASHTRA,KERALA,367.03569141139985,,,          F  ,1
14323,GOA,KARNATAKA,28.262455400015153,,,          F  ,1
14324,GOA,KERALA,18.468436457251524,,,          F  ,1
14325,KARNATAKA,KERALA,1016.0500513675121,,,          F  ,1
14326,KERALA,KARNATAKA,281.2442146817338,,,S            ,1
14327,KERALA,GOA,13.305282467027922,,,S            ,1
14328,KERALA,MAHARASHTRA,630.5171521129137,,,S            ,1
14329,KERALA,GUJARAT,291.1463578363067,,,S            ,1
14330,KERALA,MADHYA PRADESH,243.03086955513564,,,S            ,1
14331,KERALA,RAJASTHAN,220.75612334688228,,,S            ,1
14332,KARNATAKA,GOA,2.6752587963069376,,,S            ,1
14333,KARNATAKA,MAHARASHTRA,126.776456012306,,,S            ,1
14334,KARNATAKA,GUJARAT,58.54004653749319,,,S            ,1
14335,KARNATAKA,MADHYA PRADESH,48.86558952526566,,,S            ,1
14336,KARNATAKA,RAJASTHAN,44.38686381036203,,,S            ,1
14337,GOA,MAHARASHTRA,7.272728506608152,,,S            ,1
14338,GOA,GUJARAT,3.3582407855766854,,,S            ,1
14339,GOA,MADHYA PRADESH,2.8032505175733538,,,S            ,1
14340,GOA,RAJASTHAN,2.546321453576669,,,S            ,1
14341,MAHARASHTRA,GUJARAT,294.86139937638313,,,S            ,1
14342,MAHARASHTRA,MADHYA PRADESH,246.13195514874573,,,S            ,1
14343,MAHARASHTRA,RAJASTHAN,223.5729821066989,,,S            ,1
14344,GUJARAT,MADHYA PRADESH,339.5118272038738,,,S            ,1
14345,GUJARAT,RAJASTHAN,308.394217331886,,,S            ,1
14346,MADHYA PRADESH,RAJASTHAN,880.3434919505942,,,S            ,1
14347,CHHATTISGARH,MADHYA PRADESH,1934.0,,,S M T W T F S,7
14348,MADHYA PRADESH,CHHATTISGARH,1934.0,,,S M T W T F S,7
14349,BIHAR,UTTAR PRADESH,1818.0,,,  M   W   F  ,3
14350,UTTAR PRADESH,BIHAR,1818.0,,,  M   W   F  ,3
14351,WEST BENGAL,JHARKHAND,1590.0,,,S M T W T F S,7
14352,MADHYA PRADESH,RAJASTHAN,1590.0,,,S     W   F  ,3
14353,RAJASTHAN,MADHYA PRADESH,1590.0,,,  M     T   S,3
14354,RAJASTHAN,MADHYA PRADESH,1264.0,,,S M T W T F S,7
14355,MADHYA PRADESH,RAJASTHAN,1264.0,,,S M T W T F S,7
14356,MAHARASHTRA,ANDHRA PRADESH,1590.0,,,S M T W T F S,7
14357,ANDHRA PRADESH,MAHARASHTRA,1590.0,,,S M T W T F S,7
14358,ANDHRA PRADESH,KARNATAKA,569.4218237472359,,,S M T W T F S,7
14359,ANDHRA PRADESH,MAHARASHTRA,1276.578176252764,,,S M T W T F S,7
14360,KARNATAKA,MAHARASHTRA,569.4218237472359,,,S M T W T F S,7
14361,MAHARASHTRA,KARNATAKA,836.6516184701164,,,S M T W T F S,7
14362,MAHARASHTRA,ANDHRA PRADESH,1009.3483815298836,,,S M T W T F S,7
14363,KARNATAKA,ANDHRA PRADESH,836.6516184701164,,,S M T W T F S,7
14364,ANDHRA PRADESH,TAMIL NADU,1276.9253100034505,,,        T    ,1
14365,ANDHRA PRADESH,KERALA,729.0746899965495,,,        T    ,1
14366,TAMIL NADU,KERALA,1276.9253100034505,,,        T    ,1
14367,KERALA,TAMIL NADU,976.5823692927987,,,          F  ,1
14368,KERALA,ANDHRA PRADESH,1029.4176307072012,,,          F  ,1
14369,TAMIL NADU,ANDHRA PRADESH,976.5823692927987,,,          F  ,1
14370,ANDHRA PRADESH,ODISHA,1514.0,,,  M          ,1
14371,ODISHA,CHHATTISGARH,144.9196426078653,,,      W      ,1
14372,ODISHA,MAHARASHTRA,995.1107225296888,,,      W      ,1
14373,ODISHA,MADHYA PRADESH,383.5623240217899,,,      W      ,1
14374,ODISHA,RAJASTHAN,348.407310840656,,,      W      ,1
14375,CHHATTISGARH,MAHARASHTRA,83.49993076292853,,,      W      ,1
14376,CHHATTISGARH,MADHYA PRADESH,32.184787857244594,,,      W      ,1
14377,CHHATTISGARH,RAJASTHAN,29.234923987692184,,,      W      ,1
14378,MAHARASHTRA,MADHYA PRADESH,565.2070648659134,,,      W      ,1
14379,MAHARASHTRA,RAJASTHAN,513.403588426704,,,      W      ,1
14380,MADHYA PRADESH,RAJASTHAN,980.9541767449477,,,      W      ,1
14381,RAJASTHAN,MADHYA PRADESH,413.0005234316654,,,            S,1
14382,RAJASTHAN,MAHARASHTRA,1071.4849283629762,,,            S,1
14383,RAJASTHAN,CHHATTISGARH,156.0421462280485,,,            S,1
14384,RAJASTHAN,ODISHA,231.47240197730983,,,            S,1
14385,MADHYA PRADESH,MAHARASHTRA,303.3063708178263,,,            S,1
14386,MADHYA PRADESH,CHHATTISGARH,44.171015209110735,,,            S,1
14387,MADHYA PRADESH,ODISHA,65.52313740472842,,,            S,1
14388,MAHARASHTRA,CHHATTISGARH,553.5931126542754,,,            S,1
14389,MAHARASHTRA,ODISHA,821.1981865265271,,,            S,1
14390,CHHATTISGARH,ODISHA,753.8062740914346,,,            S,1
14391,ASSAM,WEST BENGAL,425.9539465210959,"Mon Apr 26, 2021",,  M          ,1
14392,ASSAM,ODISHA,212.40057571673188,"Mon Apr 26, 2021",,  M          ,1
14393,ASSAM,ANDHRA PRADESH,529.0852637453736,"Mon Apr 26, 2021",,  M          ,1
14394,ASSAM,KARNATAKA,438.56021401679874,"Mon Apr 26, 2021",,  M          ,1
14395,WEST BENGAL,ODISHA,76.66892593146763,"Mon Apr 26, 2021",,  M          ,1
14396,WEST BENGAL,ANDHRA PRADESH,190.98064475881546,"Mon Apr 26, 2021",,  M          ,1
14397,WEST BENGAL,KARNATAKA,158.30437583081277,"Mon Apr 26, 2021",,  M          ,1
14398,ODISHA,ANDHRA PRADESH,158.05624790804993,"Mon Apr 26, 2021",,  M          ,1
14399,ODISHA,KARNATAKA,131.01325374014954,"Mon Apr 26, 2021",,  M          ,1
14400,ANDHRA PRADESH,KARNATAKA,878.122156412239,"Mon Apr 26, 2021",,  M          ,1
14401,ANDHRA PRADESH,MAHARASHTRA,1590.0,,,        T    ,1
14402,MAHARASHTRA,ANDHRA PRADESH,1590.0,,,          F  ,1
14403,TAMIL NADU,ANDHRA PRADESH,1348.349463083799,,,S M T W T F S,7
14404,TAMIL NADU,KARNATAKA,1117.650536916201,,,S M T W T F S,7
14405,ANDHRA PRADESH,KARNATAKA,1348.349463083799,,,S M T W T F S,7
14406,KARNATAKA,ANDHRA PRADESH,1265.4755121256023,,,S M T W T F S,7
14407,KARNATAKA,TAMIL NADU,1200.5244878743977,,,S M T W T F S,7
14408,ANDHRA PRADESH,TAMIL NADU,1265.4755121256023,,,S M T W T F S,7
14409,TAMIL NADU,KARNATAKA,1014.0,"Mon Jan 04, 2021","Tue Apr 27, 2021",S M T   T F S,6
14410,KARNATAKA,TAMIL NADU,1014.0,"Mon Jan 04, 2021","Tue Apr 27, 2021",S M T   T F S,6
14411,TAMIL NADU,KERALA,617.1509061436194,,,S M T W T F S,7
14412,TAMIL NADU,PUDUCHERRY,28.41614197460903,,,S M T W T F S,7
14413,TAMIL NADU,KARNATAKA,944.4329518817715,,,S M T W T F S,7
14414,KERALA,PUDUCHERRY,18.0264831200271,,,S M T W T F S,7
14415,KERALA,KARNATAKA,599.1244230235923,,,S M T W T F S,7
14416,PUDUCHERRY,KARNATAKA,46.44262509463613,,,S M T W T F S,7
14417,KARNATAKA,KERALA,568.3693141621934,,,S M T W T F S,7
14418,KARNATAKA,PUDUCHERRY,26.17003874492493,,,S M T W T F S,7
14419,KARNATAKA,TAMIL NADU,995.4606470928817,,,S M T W T F S,7
14420,KERALA,PUDUCHERRY,14.55931891949107,,,S M T W T F S,7
14421,KERALA,TAMIL NADU,553.8099952427023,,,S M T W T F S,7
14422,PUDUCHERRY,TAMIL NADU,40.729357664416,,,S M T W T F S,7
14423,TAMIL NADU,KERALA,1590.0,,,S M T W T F S,7
14424,KERALA,TAMIL NADU,1590.0,,,S M T W T F S,7
14425,KARNATAKA,KERALA,786.4229504130979,,,S M T W T F S,7
14426,KARNATAKA,PUDUCHERRY,36.21011650241186,,,S M T W T F S,7
14427,KARNATAKA,TAMIL NADU,1377.3669330844903,,,S M T W T F S,7
14428,KERALA,PUDUCHERRY,20.144969574138585,,,S M T W T F S,7
14429,KERALA,TAMIL NADU,766.2779808389593,,,S M T W T F S,7
14430,PUDUCHERRY,TAMIL NADU,56.35508607655044,,,S M T W T F S,7
14431,TAMIL NADU,KERALA,853.9194927773351,,,S M T W T F S,7
14432,TAMIL NADU,PUDUCHERRY,39.317932291911866,,,S M T W T F S,7
14433,TAMIL NADU,KARNATAKA,1306.762574930753,,,S M T W T F S,7
14434,KERALA,PUDUCHERRY,24.94230368808781,,,S M T W T F S,7
14435,KERALA,KARNATAKA,828.9771890892472,,,S M T W T F S,7
14436,PUDUCHERRY,KARNATAKA,64.26023597999968,,,S M T W T F S,7
14437,MAHARASHTRA,ANDHRA PRADESH,1147.3841560072574,"Sat Jan 16, 2021",,  M T       S,3
14438,MAHARASHTRA,ODISHA,460.6158439927425,"Sat Jan 16, 2021",,  M T       S,3
14439,ANDHRA PRADESH,ODISHA,1147.3841560072574,"Sat Jan 16, 2021",,  M T       S,3
14440,ODISHA,ANDHRA PRADESH,556.2738382279399,,,S M       F  ,3
14441,ODISHA,MAHARASHTRA,1033.72616177206,,,S M       F  ,3
14442,ANDHRA PRADESH,MAHARASHTRA,556.2738382279399,,,S M       F  ,3
14443,ODISHA,ANDHRA PRADESH,115.91649885391946,,,          F  ,1
14444,ODISHA,KARNATAKA,96.08350114608054,,,          F  ,1
14445,ANDHRA PRADESH,KARNATAKA,115.91649885391946,,,          F  ,1
14446,KARNATAKA,ANDHRA PRADESH,151.2720404686185,,,            S,1
14447,KARNATAKA,ODISHA,60.72795953138147,,,            S,1
14448,ANDHRA PRADESH,ODISHA,151.2720404686185,,,            S,1
14449,KERALA,TAMIL NADU,1160.2412833222556,,,S M T W T F S,7
14450,KERALA,KARNATAKA,1013.7587166777442,,,S M T W T F S,7
14451,TAMIL NADU,KARNATAKA,1160.2412833222556,,,S M T W T F S,7
14452,KARNATAKA,TAMIL NADU,1383.8662133337493,,,S M T W T F S,7
14453,KARNATAKA,KERALA,790.1337866662507,,,S M T W T F S,7
14454,TAMIL NADU,KERALA,1383.8662133337493,,,S M T W T F S,7
14455,KERALA,KARNATAKA,205.02982892135526,,,          F  ,1
14456,KERALA,GOA,9.699683213224931,,,          F  ,1
14457,KERALA,MAHARASHTRA,459.65327313837514,,,          F  ,1
14458,KERALA,GUJARAT,212.24858973829984,,,          F  ,1
14459,KERALA,MADHYA PRADESH,177.1719203678038,,,          F  ,1
14460,KERALA,RAJASTHAN,160.9334089036197,,,          F  ,1
14461,KERALA,UTTAR PRADESH,321.28530181324356,,,          F  ,1
14462,KERALA,DELHI NCT,57.97799390407781,,,          F  ,1
14463,KARNATAKA,GOA,1.4215631118606964,,,          F  ,1
14464,KARNATAKA,MAHARASHTRA,67.36571937201374,,,          F  ,1
14465,KARNATAKA,GUJARAT,31.10666184489802,,,          F  ,1
14466,KARNATAKA,MADHYA PRADESH,25.965906402901215,,,          F  ,1
14467,KARNATAKA,RAJASTHAN,23.586027763407355,,,          F  ,1
14468,KARNATAKA,UTTAR PRADESH,47.08682988925014,,,          F  ,1
14469,KARNATAKA,DELHI NCT,8.497120537024086,,,          F  ,1
14470,GOA,MAHARASHTRA,3.679569471426742,,,          F  ,1
14471,GOA,GUJARAT,1.699070749180368,,,          F  ,1
14472,GOA,MADHYA PRADESH,1.4182785753451301,,,          F  ,1
14473,GOA,RAJASTHAN,1.288287700621091,,,          F  ,1
14474,GOA,UTTAR PRADESH,2.571920308754656,,,          F  ,1
14475,GOA,DELHI NCT,0.4641195197576411,,,          F  ,1
14476,MAHARASHTRA,GUJARAT,121.1681749997041,,,          F  ,1
14477,MAHARASHTRA,MADHYA PRADESH,101.14365555327836,,,          F  ,1
14478,MAHARASHTRA,RAJASTHAN,91.87343707383884,,,          F  ,1
14479,MAHARASHTRA,UTTAR PRADESH,183.41489911871525,,,          F  ,1
14480,MAHARASHTRA,DELHI NCT,33.098395236279,,,          F  ,1
14481,GUJARAT,MADHYA PRADESH,90.44770132682613,,,          F  ,1
14482,GUJARAT,RAJASTHAN,82.15780961116535,,,          F  ,1
14483,GUJARAT,UTTAR PRADESH,164.01875059420658,,,          F  ,1
14484,GUJARAT,DELHI NCT,29.598235799884268,,,          F  ,1
14485,MADHYA PRADESH,RAJASTHAN,118.01879015405889,,,          F  ,1
14486,MADHYA PRADESH,UTTAR PRADESH,235.61113178798658,,,          F  ,1
14487,MADHYA PRADESH,DELHI NCT,42.51754028410919,,,          F  ,1
14488,RAJASTHAN,UTTAR PRADESH,404.8076277529623,,,          F  ,1
14489,RAJASTHAN,DELHI NCT,73.05013345374896,,,          F  ,1
14490,UTTAR PRADESH,DELHI NCT,1358.796461265119,,,          F  ,1
14491,DELHI NCT,UTTAR PRADESH,306.75075166115,,,  M          ,1
14492,DELHI NCT,RAJASTHAN,153.65298029497856,,,  M          ,1
14493,DELHI NCT,MADHYA PRADESH,169.1568815608763,,,  M          ,1
14494,DELHI NCT,GUJARAT,202.64672574124822,,,  M          ,1
14495,DELHI NCT,MAHARASHTRA,438.85912689732766,,,  M          ,1
14496,DELHI NCT,GOA,9.2608815272269,,,  M          ,1
14497,DELHI NCT,KARNATAKA,195.75453274591797,,,  M          ,1
14498,DELHI NCT,KERALA,127.9181195712744,,,  M          ,1
14499,UTTAR PRADESH,RAJASTHAN,36.33316208185542,,,  M          ,1
14500,UTTAR PRADESH,MADHYA PRADESH,39.999252752622276,,,  M          ,1
14501,UTTAR PRADESH,GUJARAT,47.91834377425801,,,  M          ,1
14502,UTTAR PRADESH,MAHARASHTRA,103.77370981058188,,,  M          ,1
14503,UTTAR PRADESH,GOA,2.189850850296796,,,  M          ,1
14504,UTTAR PRADESH,KARNATAKA,46.2885988469678,,,  M          ,1
14505,UTTAR PRADESH,KERALA,30.247833544567847,,,  M          ,1
14506,RAJASTHAN,MADHYA PRADESH,28.10210585875487,,,  M          ,1
14507,RAJASTHAN,GUJARAT,33.665788149807995,,,  M          ,1
14508,RAJASTHAN,MAHARASHTRA,72.90785646643101,,,  M          ,1
14509,RAJASTHAN,GOA,1.5385142515166244,,,  M          ,1
14510,RAJASTHAN,KARNATAKA,32.52078514805877,,,  M          ,1
14511,RAJASTHAN,KERALA,21.251092502264704,,,  M          ,1
14512,MADHYA PRADESH,GUJARAT,49.34078629515339,,,  M          ,1
14513,MADHYA PRADESH,MAHARASHTRA,106.85420311980448,,,  M          ,1
14514,MADHYA PRADESH,GOA,2.254855955200995,,,  M          ,1
14515,MADHYA PRADESH,KARNATAKA,47.66266284932106,,,  M          ,1
14516,MADHYA PRADESH,KERALA,31.145731952773527,,,  M          ,1
14517,GUJARAT,MAHARASHTRA,189.67653862567838,,,  M          ,1
14518,GUJARAT,GOA,4.002587265589305,,,  M          ,1
14519,GUJARAT,KARNATAKA,84.60583343460785,,,  M          ,1
14520,GUJARAT,KERALA,55.28668463459206,,,  M          ,1
14521,MAHARASHTRA,GOA,25.370185471035903,,,  M          ,1
14522,MAHARASHTRA,KARNATAKA,536.2695536012367,,,  M          ,1
14523,MAHARASHTRA,KERALA,350.43169584755077,,,  M          ,1
14524,GOA,KARNATAKA,26.98391575096685,,,  M          ,1
14525,GOA,KERALA,17.632959569899672,,,  M          ,1
14526,KARNATAKA,KERALA,970.085882377077,,,  M          ,1
14527,KERALA,PUDUCHERRY,1590.0,,,S M T W T F S,7
14528,KERALA,PUDUCHERRY,1590.0,,,S M T W T F S,7
14529,TAMIL NADU,ANDHRA PRADESH,954.0,,,S M T W T F S,7
14530,TAMIL NADU,KERALA,1590.0,,,S M T W T F S,7
14531,KERALA,TAMIL NADU,1590.0,,,S M T W T F S,7
14532,CHHATTISGARH,MADHYA PRADESH,591.4531124697888,,,      W   F  ,2
14533,CHHATTISGARH,UTTAR PRADESH,1072.546887530211,,,      W   F  ,2
14534,MADHYA PRADESH,UTTAR PRADESH,591.4531124697888,,,      W   F  ,2
14535,UTTAR PRADESH,MADHYA PRADESH,1207.7000682589494,,,S         F  ,2
14536,UTTAR PRADESH,CHHATTISGARH,456.29993174105067,,,S         F  ,2
14537,MADHYA PRADESH,CHHATTISGARH,1207.7000682589494,,,S         F  ,2
14538,CHHATTISGARH,MADHYA PRADESH,511.8344242527019,,,S   T        ,2
14539,CHHATTISGARH,UTTAR PRADESH,928.1655757472981,,,S   T        ,2
14540,MADHYA PRADESH,UTTAR PRADESH,511.8344242527019,,,S   T        ,2
14541,UTTAR PRADESH,MADHYA PRADESH,1045.1250590702446,,,  M   W      ,2
14542,UTTAR PRADESH,CHHATTISGARH,394.8749409297554,,,  M   W      ,2
14543,MADHYA PRADESH,CHHATTISGARH,1045.1250590702446,,,  M   W      ,2
14544,UTTAR PRADESH,UTTARAKHAND,1614.0,,,S M T W T F S,7
14545,UTTARAKHAND,UTTAR PRADESH,1614.0,,,S M T W T F S,7
14546,UTTAR PRADESH,UTTARAKHAND,1588.0,,,S   T   T    ,3
14547,UTTARAKHAND,UTTAR PRADESH,1588.0,,,  M   W   F  ,3
14548,MAHARASHTRA,GUJARAT,392.19023485693566,,,S M T W T F S,7
14549,MAHARASHTRA,MADHYA PRADESH,327.3760129326543,,,S M T W T F S,7
14550,MAHARASHTRA,RAJASTHAN,297.37069872671395,,,S M T W T F S,7
14551,MAHARASHTRA,UTTAR PRADESH,593.6668796225227,,,S M T W T F S,7
14552,MAHARASHTRA,HARYANA,149.36485718934094,,,S M T W T F S,7
14553,MAHARASHTRA,DELHI NCT,107.1309970719262,,,S M T W T F S,7
14554,MAHARASHTRA,UTTARAKHAND,66.90031959990623,,,S M T W T F S,7
14555,GUJARAT,MADHYA PRADESH,83.27465443615948,,,S M T W T F S,7
14556,GUJARAT,RAJASTHAN,75.6422010093958,,,S M T W T F S,7
14557,GUJARAT,UTTAR PRADESH,151.0110768589775,,,S M T W T F S,7
14558,GUJARAT,HARYANA,37.99394694780954,,,S M T W T F S,7
14559,GUJARAT,DELHI NCT,27.250917624197164,,,S M T W T F S,7
14560,GUJARAT,UTTARAKHAND,17.01743798039617,,,S M T W T F S,7
14561,MADHYA PRADESH,RAJASTHAN,100.55342719665956,,,S M T W T F S,7
14562,MADHYA PRADESH,UTTAR PRADESH,200.74351513042578,,,S M T W T F S,7
14563,MADHYA PRADESH,HARYANA,50.506483515144716,,,S M T W T F S,7
14564,MADHYA PRADESH,DELHI NCT,36.2254551665744,,,S M T W T F S,7
14565,MADHYA PRADESH,UTTARAKHAND,22.62178636000935,,,S M T W T F S,7
14566,RAJASTHAN,UTTAR PRADESH,306.5663179172825,,,S M T W T F S,7
14567,RAJASTHAN,HARYANA,77.13119236817163,,,S M T W T F S,7
14568,RAJASTHAN,DELHI NCT,55.321858831050726,,,S M T W T F S,7
14569,RAJASTHAN,UTTARAKHAND,34.54695781626449,,,S M T W T F S,7
14570,UTTAR PRADESH,HARYANA,578.2473402610663,,,S M T W T F S,7
14571,UTTAR PRADESH,DELHI NCT,414.74423958929873,,,S M T W T F S,7
14572,UTTAR PRADESH,UTTARAKHAND,258.9962096788435,,,S M T W T F S,7
14573,HARYANA,DELHI NCT,549.8671326813303,,,S M T W T F S,7
14574,HARYANA,UTTARAKHAND,343.3766876002028,,,S M T W T F S,7
14575,DELHI NCT,UTTARAKHAND,1190.5406009643775,,,S M T W T F S,7
14576,UTTARAKHAND,UTTAR PRADESH,422.66763376172946,,,S M T W T F S,7
14577,UTTARAKHAND,DELHI NCT,76.27308611812263,,,S M T W T F S,7
14578,UTTARAKHAND,HARYANA,106.34194515873793,,,S M T W T F S,7
14579,UTTARAKHAND,RAJASTHAN,211.71632424704313,,,S M T W T F S,7
14580,UTTARAKHAND,MADHYA PRADESH,233.0789361612633,,,S M T W T F S,7
14581,UTTARAKHAND,GUJARAT,279.2241309753354,,,S M T W T F S,7
14582,UTTARAKHAND,MAHARASHTRA,604.6979435777681,,,S M T W T F S,7
14583,UTTAR PRADESH,DELHI NCT,21.330956412647204,,,S M T W T F S,7
14584,UTTAR PRADESH,HARYANA,29.74018113681895,,,S M T W T F S,7
14585,UTTAR PRADESH,RAJASTHAN,59.209767353133515,,,S M T W T F S,7
14586,UTTAR PRADESH,MADHYA PRADESH,65.18415447701123,,,S M T W T F S,7
14587,UTTAR PRADESH,GUJARAT,78.08937687364651,,,S M T W T F S,7
14588,UTTAR PRADESH,MAHARASHTRA,169.11319750847207,,,S M T W T F S,7
14589,DELHI NCT,HARYANA,7.232735178165777,,,S M T W T F S,7
14590,DELHI NCT,RAJASTHAN,14.399662371115822,,,S M T W T F S,7
14591,DELHI NCT,MADHYA PRADESH,15.852617876667695,,,S M T W T F S,7
14592,DELHI NCT,GUJARAT,18.99113460529111,,,S M T W T F S,7
14593,DELHI NCT,MAHARASHTRA,41.12789249952944,,,S M T W T F S,7
14594,HARYANA,RAJASTHAN,22.835628679497855,,,S M T W T F S,7
14595,HARYANA,MADHYA PRADESH,25.13979051034526,,,S M T W T F S,7
14596,HARYANA,GUJARAT,30.116990723247394,,,S M T W T F S,7
14597,HARYANA,MAHARASHTRA,65.22245156063214,,,S M T W T F S,7
14598,RAJASTHAN,MADHYA PRADESH,64.30247291208325,,,S M T W T F S,7
14599,RAJASTHAN,GUJARAT,77.03313913368333,,,S M T W T F S,7
14600,RAJASTHAN,MAHARASHTRA,166.82577060502373,,,S M T W T F S,7
14601,MADHYA PRADESH,GUJARAT,127.48083485679648,,,S M T W T F S,7
14602,MADHYA PRADESH,MAHARASHTRA,276.07713708057423,,,S M T W T F S,7
14603,GUJARAT,MAHARASHTRA,610.9356071680003,,,S M T W T F S,7
14604,MAHARASHTRA,GUJARAT,1590.0,"Sun Jan 10, 2021","Sat May 01, 2021",S M T W T F S,7
14605,GUJARAT,MAHARASHTRA,1590.0,"Wed Jan 13, 2021","Sat May 01, 2021",S M T W T F S,7
14606,RAJASTHAN,HARYANA,265.19096625195755,,,  M          ,1
14607,RAJASTHAN,UTTAR PRADESH,1054.030354940254,,,  M          ,1
14608,RAJASTHAN,UTTARAKHAND,118.7786788077884,,,  M          ,1
14609,HARYANA,UTTAR PRADESH,238.33319853635234,,,  M          ,1
14610,HARYANA,UTTARAKHAND,26.857767715605213,,,  M          ,1
14611,UTTAR PRADESH,UTTARAKHAND,1292.3635534766063,,,  M          ,1
14612,UTTARAKHAND,UTTAR PRADESH,820.5411134541055,,,    T        ,1
14613,UTTARAKHAND,HARYANA,206.4457533945364,,,    T        ,1
14614,UTTARAKHAND,RAJASTHAN,411.0131331513581,,,    T        ,1
14615,UTTAR PRADESH,HARYANA,274.3457613928658,,,    T        ,1
14616,UTTAR PRADESH,RAJASTHAN,546.1953520612396,,,    T        ,1
14617,HARYANA,RAJASTHAN,480.7915147874022,,,    T        ,1
14618,UTTAR PRADESH,DELHI NCT,1868.0,,,S            ,1
14619,DELHI NCT,UTTAR PRADESH,1868.0,"Sun Jan 17, 2021",,S            ,1
14620,GUJARAT,MAHARASHTRA,637.3553593211903,,,      W      ,1
14621,GUJARAT,KARNATAKA,284.29441912054716,,,      W      ,1
14622,GUJARAT,ANDHRA PRADESH,342.976820318614,,,      W      ,1
14623,GUJARAT,TAMIL NADU,325.3734012396485,,,      W      ,1
14624,MAHARASHTRA,KARNATAKA,190.20373800924685,,,      W      ,1
14625,MAHARASHTRA,ANDHRA PRADESH,229.46448782543598,,,      W      ,1
14626,MAHARASHTRA,TAMIL NADU,217.68713348650752,,,      W      ,1
14627,KARNATAKA,ANDHRA PRADESH,243.49789067172776,,,      W      ,1
14628,KARNATAKA,TAMIL NADU,231.00026645806625,,,      W      ,1
14629,ANDHRA PRADESH,TAMIL NADU,815.9391988157777,,,      W      ,1
14630,MAHARASHTRA,GUJARAT,1778.0,,,  M   W     S,3
